,State,County,Deaths,Population,Crude Rate,Age Adjusted Rate,% of Total Deaths
2770, TX,WILLACY ,176,21810,806.97,799.75,0.01%
2771, TX,WILLIAMSON ,2768,528718,523.53,599.91,0.10%
2772, TX,WILSON ,354,48480,730.2,618.46,0.01%
2773, TX,WINKLER ,61,7893,772.84,890.1,0.00%
2774, TX,WISE ,658,64455,1020.87,972.7,0.02%
2775, TX,WOOD ,618,44227,1397.34,816.89,0.02%
2776, TX,YOAKUM ,61,8488,718.66,777.5,0.00%
2777, TX,YOUNG ,275,18152,1514.98,1030.73,0.01%
2778, TX,ZAPATA ,110,14349,766.6,885.41,0.00%
2779, TX,ZAVALA ,114,12023,948.18,932.12,0.00%
2780, UT,BEAVER ,54,6463,835.53,1191,0.00%
2781, UT,BOX ELDER ,376,53139,707.58,762.21,0.01%
2782, UT,CACHE ,577,122753,470.05,646.52,0.02%
2783, UT,CARBON ,237,20399,1161.82,1040.03,0.01%
2784, UT,DAGGETT ,10,1095,Unreliable,Unreliable,0.00%
2785, UT,DAVIS ,1789,342281,522.67,684.24,0.07%
2786, UT,DUCHESNE ,134,20337,658.9,766.4,0.00%
2787, UT,EMERY ,110,10216,1076.74,974.46,0.00%
2788, UT,GARFIELD ,49,4986,982.75,749.59,0.00%
2789, UT,GRAND ,85,9579,887.36,763.59,0.00%
2790, UT,IRON ,333,49937,666.84,796.83,0.01%
2791, UT,JUAB ,70,11010,635.79,774.14,0.00%
2792, UT,KANE ,75,7334,1022.63,773.8,0.00%
2793, UT,MILLARD ,113,12694,890.18,718.41,0.00%
2794, UT,MORGAN ,66,11437,577.07,773.19,0.00%
2795, UT,PIUTE ,15,1466,Unreliable,Unreliable,0.00%
2796, UT,RICH ,10,2319,Unreliable,Unreliable,0.00%
2797, UT,SALT LAKE ,6774,1121354,604.09,736.93,0.25%
2798, UT,SAN JUAN ,112,16895,662.92,803.26,0.00%
2799, UT,SANPETE ,194,29409,659.66,697.31,0.01%
2800, UT,SEVIER ,195,21267,916.91,845.26,0.01%
2801, UT,SUMMIT ,172,40307,426.72,563.72,0.01%
2802, UT,TOOELE ,350,64833,539.85,741.92,0.01%
2803, UT,UINTAH ,236,36373,648.83,810.86,0.01%
2804, UT,UTAH ,2480,592299,418.71,690.6,0.09%
2805, UT,WASATCH ,147,30528,481.53,729.78,0.01%
2806, UT,WASHINGTON ,1306,160245,815,577.51,0.05%
2807, UT,WAYNE ,28,2702,1036.27,838.98,0.00%
2808, UT,WEBER ,1816,247560,733.56,811.9,0.07%
2809, VT,ADDISON ,316,36959,855,644.25,0.01%
2810, VT,BENNINGTON ,473,36191,1306.95,791.63,0.02%
2811, VT,CALEDONIA ,321,30333,1058.25,784.99,0.01%
2812, VT,CHITTENDEN ,1133,161531,701.41,626.08,0.04%
2813, VT,ESSEX ,75,6176,1214.38,783.45,0.00%
2814, VT,FRANKLIN ,421,48915,860.68,791.48,0.02%
2815, VT,GRAND ISLE ,60,6919,867.18,722.8,0.00%
2816, VT,LAMOILLE ,215,25333,848.7,691.01,0.01%
2817, VT,ORANGE ,263,28919,909.44,692.43,0.01%
2818, VT,ORLEANS ,331,26863,1232.18,824.73,0.01%
2819, VT,RUTLAND ,667,59310,1124.6,769.59,0.02%
2820, VT,WASHINGTON ,546,58504,933.27,708.48,0.02%
2821, VT,WINDHAM ,485,43145,1124.12,781.98,0.02%
2822, VT,WINDSOR ,603,55496,1086.56,689.02,0.02%
2823, VA,ACCOMACK ,430,32947,1305.13,876.33,0.02%
2824, VA,ALBEMARLE ,782,106878,731.68,518.11,0.03%
2825, VA,ALLEGHANY ,228,15595,1462.01,893.84,0.01%
2826, VA,AMELIA ,159,12913,1231.32,911.91,0.01%
2827, VA,AMHERST ,332,31633,1049.54,747.13,0.01%
2828, VA,APPOMATTOX ,198,15475,1279.48,945.17,0.01%
2829, VA,ARLINGTON ,928,230050,403.39,511.62,0.03%
2830, VA,AUGUSTA ,720,74997,960.04,676.77,0.03%
2831, VA,BATH ,61,4476,1362.82,779.64,0.00%
2832, VA,BEDFORD ,830,77960,1064.65,794.85,0.03%
2833, VA,BLAND ,80,6513,1228.31,847.69,0.00%
2834, VA,BOTETOURT ,330,33231,993.05,674.2,0.01%
2835, VA,BRUNSWICK ,205,16243,1262.08,878.84,0.01%
2836, VA,BUCHANAN ,328,22178,1478.94,1097.1,0.01%
2837, VA,BUCKINGHAM ,168,17048,985.45,792.94,0.01%
2838, VA,CAMPBELL ,578,54952,1051.83,778.09,0.02%
2839, VA,CAROLINE ,273,30178,904.63,822.6,0.01%
2840, VA,CARROLL ,367,29531,1242.76,800.14,0.01%
2841, VA,CHARLES CITY ,89,7071,1258.66,891.9,0.00%
2842, VA,CHARLOTTE ,151,12129,1244.95,846.43,0.01%
2843, VA,CHESTERFIELD ,2392,339009,705.59,699.13,0.09%
2844, VA,CLARKE ,173,14374,1203.56,846.54,0.01%
2845, VA,CRAIG ,53,5158,1027.53,690.07,0.00%
2846, VA,CULPEPER ,418,50083,834.61,775.08,0.02%
2847, VA,CUMBERLAND ,101,9652,1046.42,786.82,0.00%
2848, VA,DICKENSON ,220,14968,1469.8,1087.54,0.01%
2849, VA,DINWIDDIE ,259,28144,920.27,779.63,0.01%
2850, VA,ESSEX ,130,11123,1168.75,758.84,0.00%
2851, VA,FAIRFAX ,5060,1138652,444.39,466.98,0.18%
2852, VA,FAUQUIER ,556,69069,804.99,709.91,0.02%
2853, VA,FLOYD ,149,15731,947.17,621.65,0.01%
2854, VA,FLUVANNA ,192,26271,730.84,546.27,0.01%
2855, VA,FRANKLIN ,581,56069,1036.22,739.04,0.02%
2856, VA,FREDERICK ,705,84421,835.1,705.1,0.03%
2857, VA,GILES ,223,16857,1322.89,923.75,0.01%
2858, VA,GLOUCESTER ,414,37214,1112.48,865.13,0.02%
2859, VA,GOOCHLAND ,179,22668,789.66,571.32,0.01%
2860, VA,GRAYSON ,205,15107,1356.99,852.3,0.01%
2861, VA,GREENE ,142,19371,733.05,643.03,0.01%
2862, VA,GREENSVILLE ,138,11706,1178.88,1023.52,0.01%
2863, VA,HALIFAX ,500,34992,1428.9,956.26,0.02%
2864, VA,HANOVER ,902,104392,864.05,700.08,0.03%
2865, VA,HENRICO ,2786,326501,853.29,729.41,0.10%
2866, VA,HENRY ,698,51445,1356.79,885.76,0.03%
2867, VA,HIGHLAND ,21,2216,947.65,513.48,0.00%
2868, VA,ISLE OF WIGHT ,342,36596,934.53,721.94,0.01%
2869, VA,JAMES CITY ,776,74404,1042.95,618.87,0.03%
2870, VA,KING AND QUEEN ,94,7159,1313.03,825.61,0.00%
2871, VA,KING GEORGE ,172,25984,661.95,693.49,0.01%
2872, VA,KING WILLIAM ,153,16334,936.7,861.26,0.01%
2873, VA,LANCASTER ,212,10972,1932.19,776.58,0.01%
2874, VA,LEE ,276,24179,1141.49,848.96,0.01%
2875, VA,LOUDOUN ,1441,385945,373.37,522.11,0.05%
2876, VA,LOUISA ,337,35236,956.41,792.77,0.01%
2877, VA,LUNENBURG ,153,12273,1246.64,863.59,0.01%
2878, VA,MADISON ,158,13078,1208.14,821.03,0.01%
2879, VA,MATHEWS ,139,8782,1582.78,807.97,0.01%
2880, VA,MECKLENBURG ,457,30892,1479.35,903.27,0.02%
2881, VA,MIDDLESEX ,176,10778,1632.96,853.76,0.01%
2882, VA,MONTGOMERY ,614,98602,622.71,697.47,0.02%
2883, VA,NELSON ,206,14869,1385.43,881.47,0.01%
2884, VA,NEW KENT ,136,21147,643.12,613.87,0.00%
2885, VA,NORTHAMPTON ,183,12139,1507.54,876.67,0.01%
2886, VA,NORTHUMBERLAND ,178,12222,1456.39,689.38,0.01%
2887, VA,NOTTOWAY ,197,15595,1263.23,917.97,0.01%
2888, VA,ORANGE ,414,35533,1165.11,835.72,0.02%
2889, VA,PAGE ,288,23654,1217.55,868.76,0.01%
2890, VA,PATRICK ,245,17923,1366.96,839.65,0.01%
2891, VA,PITTSYLVANIA ,703,61687,1139.62,793.56,0.03%
2892, VA,POWHATAN ,181,28443,636.36,584.42,0.01%
2893, VA,PRINCE EDWARD ,218,23142,942.01,786.7,0.01%
2894, VA,PRINCE GEORGE ,242,37845,639.45,643.84,0.01%
2895, VA,PRINCE WILLIAM ,1876,455210,412.12,573.44,0.07%
2896, VA,PULASKI ,453,34203,1324.45,929.71,0.02%
2897, VA,RAPPAHANNOCK ,59,7388,798.59,463.07,0.00%
2898, VA,RICHMOND ,125,8774,1424.66,874.67,0.00%
2899, VA,ROANOKE ,984,94031,1046.46,705.26,0.04%
2900, VA,ROCKBRIDGE ,258,22392,1152.2,655.81,0.01%
2901, VA,ROCKINGHAM ,709,79744,889.1,620.19,0.03%
2902, VA,RUSSELL ,381,27370,1392.04,981.78,0.01%
2903, VA,SCOTT ,348,21930,1586.87,1023.54,0.01%
2904, VA,SHENANDOAH ,448,43175,1037.64,690.6,0.02%
2905, VA,SMYTH ,407,31062,1310.28,875.53,0.01%
2906, VA,SOUTHAMPTON ,194,18057,1074.38,767.3,0.01%
2907, VA,SPOTSYLVANIA ,949,132010,718.88,730.36,0.03%
2908, VA,STAFFORD ,742,144361,513.99,656.62,0.03%
2909, VA,SURRY ,81,6544,1237.78,898.94,0.00%
2910, VA,SUSSEX ,149,11504,1295.2,1009.01,0.01%
2911, VA,TAZEWELL ,613,42150,1454.33,994.11,0.02%
2912, VA,WARREN ,344,39155,878.56,791.86,0.01%
2913, VA,WASHINGTON ,605,54214,1115.95,790.39,0.02%
2914, VA,WESTMORELAND ,222,17592,1261.94,783.39,0.01%
2915, VA,WISE ,524,39228,1335.78,1133.15,0.02%
2916, VA,WYTHE ,387,29016,1333.75,942.97,0.01%
2917, VA,YORK ,422,67976,620.81,548.27,0.02%
2918, VA,ALEXANDRIA CITY,669,155810,429.37,506.66,0.02%
2919, VA,BEDFORD CITY,Missing,Missing,Missing,Missing,Missing
2920, VA,BRISTOL CITY,350,16960,2063.68,1500.7,0.01%
2921, VA,BUENA VISTA CITY,77,6452,1193.43,1592.59,0.00%
2922, VA,CHARLOTTESVILLE CITY,275,46912,586.2,748.59,0.01%
2923, VA,CHESAPEAKE CITY,1752,237940,736.32,770.61,0.06%
2924, VA,CLIFTON FORGE CITY,Missing,Missing,Missing,Missing,Missing
2925, VA,COLONIAL HEIGHTS CITY,280,17772,1575.51,1005.38,0.01%
2926, VA,COVINGTON CITY,124,5518,2247.19,1642.25,0.00%
2927, VA,DANVILLE CITY,674,41898,1608.67,1076.38,0.02%
2928, VA,EMPORIA CITY,52,5305,980.21,654.38,0.00%
2929, VA,FAIRFAX CITY,246,24164,1018.04,751.53,0.01%
2930, VA,FALLS CHURCH CITY,96,14014,685.03,754.22,0.00%
2931, VA,FRANKLIN CITY,149,8306,1793.88,1340.53,0.01%
2932, VA,FREDERICKSBURG CITY,200,28297,706.79,788.79,0.01%
2933, VA,GALAX CITY,180,6775,2656.83,1700,0.01%
2934, VA,HAMPTON CITY,1255,135410,926.81,845.39,0.05%
2935, VA,HARRISONBURG CITY,321,53078,604.77,803.66,0.01%
2936, VA,HOPEWELL CITY,313,22735,1376.73,1178.15,0.01%
2937, VA,LEXINGTON CITY,79,7045,1121.36,958.27,0.00%
2938, VA,LYNCHBURG CITY,733,80212,913.83,784.18,0.03%
2939, VA,MANASSAS CITY,235,41483,566.5,781.94,0.01%
2940, VA,MANASSAS PARK CITY,38,15915,238.77,422.56,0.00%
2941, VA,MARTINSVILLE CITY,313,13445,2328,1459.64,0.01%
2942, VA,NEWPORT NEWS CITY,1599,181825,879.42,882.16,0.06%
2943, VA,NORFOLK CITY,1984,245115,809.42,920.58,0.07%
2944, VA,NORTON CITY,52,3864,1345.76,1064.75,0.00%
2945, VA,PETERSBURG CITY,537,31882,1684.34,1377.23,0.02%
2946, VA,POQUOSON CITY,129,12017,1073.48,807.47,0.00%
2947, VA,PORTSMOUTH CITY,1106,95252,1161.13,1036.76,0.04%
2948, VA,RADFORD CITY,121,17483,692.1,1003.88,0.00%
2949, VA,RICHMOND CITY,1806,223170,809.25,821.06,0.07%
2950, VA,ROANOKE CITY,1229,99660,1233.19,1000.96,0.04%
2951, VA,SALEM CITY,364,25549,1424.71,1042.08,0.01%
2952, VA,STAUNTON CITY,355,24363,1457.13,935.87,0.01%
2953, VA,SUFFOLK CITY,719,89273,805.39,767.81,0.03%
2954, VA,VIRGINIA BEACH CITY,3069,452602,678.08,658.91,0.11%
2955, VA,WAYNESBORO CITY,291,21887,1329.56,967.37,0.01%
2956, VA,WILLIAMSBURG CITY,51,15214,335.22,291.39,0.00%
2957, VA,WINCHESTER CITY,245,27516,890.39,744.14,0.01%
2958, WA,ADAMS ,126,19238,654.95,764.92,0.00%
2959, WA,ASOTIN ,244,22306,1093.88,701.72,0.01%
2960, WA,BENTON ,1428,193686,737.28,694.76,0.05%
2961, WA,CHELAN ,659,76338,863.27,629.08,0.02%
2962, WA,CLALLAM ,934,74570,1252.51,672.84,0.03%
2963, WA,CLARK ,3373,467018,722.24,676.4,0.12%
2964, WA,COLUMBIA ,60,3938,1523.62,875.06,0.00%
2965, WA,COWLITZ ,1155,105160,1098.33,819.91,0.04%
2966, WA,DOUGLAS ,283,41327,684.78,575.8,0.01%
2967, WA,FERRY ,84,7614,1103.23,767.42,0.00%
2968, WA,FRANKLIN ,357,90160,395.96,591.92,0.01%
2969, WA,GARFIELD ,24,2247,1068.09,556.78,0.00%
2970, WA,GRANT ,671,93546,717.29,715.96,0.02%
2971, WA,GRAYS HARBOR ,839,71628,1171.33,854.6,0.03%
2972, WA,ISLAND ,702,82636,849.51,544.11,0.03%
2973, WA,JEFFERSON ,361,31139,1159.32,600.05,0.01%
2974, WA,KING ,13045,2149970,606.75,590.1,0.48%
2975, WA,KITSAP ,2226,264811,840.6,696.56,0.08%
2976, WA,KITTITAS ,303,44866,675.34,614.95,0.01%
2977, WA,KLICKITAT ,196,21301,920.14,620.98,0.01%
2978, WA,LEWIS ,870,77066,1128.9,781.95,0.03%
2979, WA,LINCOLN ,128,10350,1236.71,716.2,0.00%
2980, WA,MASON ,660,62198,1061.13,727.49,0.02%
2981, WA,OKANOGAN ,413,41554,993.89,710.46,0.02%
2982, WA,PACIFIC ,283,21249,1331.83,734.28,0.01%
2983, WA,PEND OREILLE ,154,13123,1173.51,815.96,0.01%
2984, WA,PIERCE ,6638,861312,770.68,751.37,0.24%
2985, WA,SAN JUAN ,162,16339,991.49,522.69,0.01%
2986, WA,SKAGIT ,1228,123681,992.88,709.28,0.04%
2987, WA,SKAMANIA ,103,11510,894.87,643.46,0.00%
2988, WA,SNOHOMISH ,5293,787620,672.02,672.72,0.19%
2989, WA,SPOKANE ,4528,499072,907.28,771.1,0.16%
2990, WA,STEVENS ,441,44439,992.37,690.78,0.02%
2991, WA,THURSTON ,2151,275222,781.55,655.58,0.08%
2992, WA,WAHKIAKUM ,49,4139,1183.86,625.32,0.00%
2993, WA,WALLA WALLA ,607,60340,1005.97,723.68,0.02%
2994, WA,WHATCOM ,1717,216800,791.97,668.19,0.06%
2995, WA,WHITMAN ,254,48851,519.95,654.94,0.01%
2996, WA,YAKIMA ,2020,249636,809.18,783.62,0.07%
2997, WV,BARBOUR ,193,16831,1146.69,866.64,0.01%
2998, WV,BERKELEY ,1047,113525,922.26,917.76,0.04%
2999, WV,BOONE ,299,22816,1310.48,1035.5,0.01%
3000, WV,BRAXTON ,179,14471,1236.96,889.94,0.01%
3001, WV,BROOKE ,349,22977,1518.91,935.19,0.01%
3002, WV,CABELL ,1258,95987,1310.59,1052.68,0.05%
3003, WV,CALHOUN ,79,7336,1076.88,726.9,0.00%
3004, WV,CLAY ,123,8859,1388.42,978.42,0.00%
3005, WV,DODDRIDGE ,85,8413,1010.34,844.3,0.00%
3006, WV,FAYETTE ,661,44323,1491.33,1079.55,0.02%
3007, WV,GILMER ,90,8249,1091.04,877.95,0.00%
3008, WV,GRANT ,133,11732,1133.65,723.67,0.00%
3009, WV,GREENBRIER ,477,35279,1352.08,892.96,0.02%
3010, WV,HAMPSHIRE ,256,23301,1098.67,845.39,0.01%
3011, WV,HANCOCK ,443,29590,1497.13,986.63,0.02%
3012, WV,HARDY ,169,13889,1216.79,894.57,0.01%
3013, WV,HARRISON ,851,68400,1244.15,920.78,0.03%
3014, WV,JACKSON ,348,29152,1193.74,860.17,0.01%
3015, WV,JEFFERSON ,490,56368,869.29,801.78,0.02%
3016, WV,KANAWHA ,2529,186241,1357.92,992.14,0.09%
3017, WV,LEWIS ,234,16309,1434.79,1035.63,0.01%
3018, WV,LINCOLN ,277,21232,1304.63,1091.29,0.01%
3019, WV,LOGAN ,540,33700,1602.37,1234.67,0.02%
3020, WV,MCDOWELL ,343,19141,1791.96,1319.07,0.01%
3021, WV,MARION ,710,56538,1255.79,906.13,0.03%
3022, WV,MARSHALL ,391,31793,1229.83,828.61,0.01%
3023, WV,MASON ,342,26825,1274.93,925.78,0.01%
3024, WV,MERCER ,847,60468,1400.74,1013.15,0.03%
3025, WV,MINERAL ,338,27411,1233.08,929.18,0.01%
3026, WV,MINGO ,343,24647,1391.65,1171.8,0.01%
3027, WV,MONONGALIA ,726,104622,693.93,771.02,0.03%
3028, WV,MONROE ,161,13370,1204.19,781.99,0.01%
3029, WV,MORGAN ,241,17632,1366.83,957.15,0.01%
3030, WV,NICHOLAS ,337,25311,1331.44,991.22,0.01%
3031, WV,OHIO ,617,42516,1451.22,933.7,0.02%
3032, WV,PENDLETON ,95,7051,1347.33,714.91,0.00%
3033, WV,PLEASANTS ,94,7591,1238.31,905.87,0.00%
3034, WV,POCAHONTAS ,94,8501,1105.75,691.07,0.00%
3035, WV,PRESTON ,367,33758,1087.15,832.5,0.01%
3036, WV,PUTNAM ,621,56941,1090.6,893.71,0.02%
3037, WV,RALEIGH ,1053,76601,1374.66,1021.21,0.04%
3038, WV,RANDOLPH ,366,29006,1261.81,869.86,0.01%
3039, WV,RITCHIE ,107,9875,1083.54,751.72,0.00%
3040, WV,ROANE ,215,14208,1513.23,1057.17,0.01%
3041, WV,SUMMERS ,186,12872,1445,931.05,0.01%
3042, WV,TAYLOR ,199,16859,1180.38,853.44,0.01%
3043, WV,TUCKER ,95,6926,1371.64,901.59,0.00%
3044, WV,TYLER ,122,8972,1359.79,932.92,0.00%
3045, WV,UPSHUR ,308,24658,1249.09,933.21,0.01%
3046, WV,WAYNE ,513,40531,1265.7,958.48,0.02%
3047, WV,WEBSTER ,117,8646,1353.23,920.45,0.00%
3048, WV,WETZEL ,197,15640,1259.59,849.06,0.01%
3049, WV,WIRT ,54,5806,930.07,691.6,0.00%
3050, WV,WOOD ,1110,85643,1296.08,967.15,0.04%
3051, WV,WYOMING ,313,21763,1438.22,1106.85,0.01%
3052, WI,ADAMS ,271,20069,1350.34,746.15,0.01%
3053, WI,ASHLAND ,187,15714,1190.02,870.88,0.01%
3054, WI,BARRON ,507,45412,1116.44,741.42,0.02%
3055, WI,BAYFIELD ,170,14891,1141.63,716.85,0.01%
3056, WI,BROWN ,2067,260401,793.78,716.22,0.08%
3057, WI,BUFFALO ,127,13099,969.54,642.51,0.00%
3058, WI,BURNETT ,167,15213,1097.75,646.41,0.01%
3059, WI,CALUMET ,365,49553,736.59,684.36,0.01%
3060, WI,CHIPPEWA ,592,63649,930.1,712.66,0.02%
3061, WI,CLARK ,343,34557,992.56,734.34,0.01%
3062, WI,COLUMBIA ,548,56927,962.64,763.49,0.02%
3063, WI,CRAWFORD ,156,16321,955.82,622.22,0.01%
3064, WI,DANE ,3234,531273,608.73,602.7,0.12%
3065, WI,DODGE ,921,88068,1045.78,754.62,0.03%
3066, WI,DOOR ,345,27587,1250.59,676.08,0.01%
3067, WI,DOUGLAS ,443,43509,1018.18,771.49,0.02%
3068, WI,DUNN ,338,44704,756.08,627.83,0.01%
3069, WI,EAU CLAIRE ,838,102965,813.87,708.59,0.03%
3070, WI,FLORENCE ,65,4456,1458.71,793.05,0.00%
3071, WI,FOND DU LAC ,928,102144,908.52,652.65,0.03%
3072, WI,FOREST ,127,9064,1401.15,892.56,0.00%
3073, WI,GRANT ,486,52214,930.78,684.97,0.02%
3074, WI,GREEN ,345,37075,930.55,682.81,0.01%
3075, WI,GREEN LAKE ,230,18719,1228.7,772.34,0.01%
3076, WI,IOWA ,216,23654,913.16,679.73,0.01%
3077, WI,IRON ,85,5726,1484.46,728.39,0.00%
3078, WI,JACKSON ,190,20562,924.03,690.38,0.01%
3079, WI,JEFFERSON ,692,84625,817.73,692.15,0.03%
3080, WI,JUNEAU ,303,26274,1153.23,806.88,0.01%
3081, WI,KENOSHA ,1415,168183,841.35,787.94,0.05%
3082, WI,KEWAUNEE ,181,20405,887.04,578.64,0.01%
3083, WI,LA CROSSE ,1008,118122,853.36,691.57,0.04%
3084, WI,LAFAYETTE ,145,16753,865.52,652.66,0.01%
3085, WI,LANGLADE ,238,19221,1238.23,724.02,0.01%
3086, WI,LINCOLN ,336,27902,1204.21,771.57,0.01%
3087, WI,MANITOWOC ,861,79536,1082.53,712.59,0.03%
3088, WI,MARATHON ,1230,135603,907.06,682.54,0.04%
3089, WI,MARINETTE ,488,40491,1205.21,715.91,0.02%
3090, WI,MARQUETTE ,184,15067,1221.21,788.56,0.01%
3091, WI,MENOMINEE ,53,4533,1169.2,1208.76,0.00%
3092, WI,MILWAUKEE ,8384,951448,881.18,829.84,0.31%
3093, WI,MONROE ,414,45623,907.44,726.68,0.02%
3094, WI,OCONTO ,389,37430,1039.27,760.76,0.01%
3095, WI,ONEIDA ,437,35601,1227.49,706.57,0.02%
3096, WI,OUTAGAMIE ,1432,184526,776.04,712.66,0.05%
3097, WI,OZAUKEE ,763,88314,863.96,592.02,0.03%
3098, WI,PEPIN ,79,7307,1081.16,689.82,0.00%
3099, WI,PIERCE ,286,41238,693.54,652.95,0.01%
3100, WI,POLK ,429,43481,986.64,680.68,0.02%
3101, WI,PORTAGE ,523,70447,742.4,610.04,0.02%
3102, WI,PRICE ,185,13517,1368.65,760.74,0.01%
3103, WI,RACINE ,1871,195140,958.8,790.32,0.07%
3104, WI,RICHLAND ,190,17476,1087.21,673.31,0.01%
3105, WI,ROCK ,1526,161620,944.19,776.7,0.06%
3106, WI,RUSK ,168,14127,1189.21,701.46,0.01%
3107, WI,ST. CROIX ,610,88029,692.95,690.01,0.02%
3108, WI,SAUK ,684,63949,1069.6,776.94,0.02%
3109, WI,SAWYER ,218,16369,1331.79,864.12,0.01%
3110, WI,SHAWANO ,492,41062,1198.19,786.06,0.02%
3111, WI,SHEBOYGAN ,1165,115427,1009.3,756.55,0.04%
3112, WI,TAYLOR ,184,20439,900.24,577.89,0.01%
3113, WI,TREMPEALEAU ,291,29633,982.01,748.5,0.01%
3114, WI,VERNON ,316,30814,1025.51,701.64,0.01%
3115, WI,VILAS ,325,21435,1516.21,835.42,0.01%
3116, WI,WALWORTH ,895,102959,869.28,692.16,0.03%
3117, WI,WASHBURN ,205,15648,1310.07,793.02,0.01%
3118, WI,WASHINGTON ,1123,134296,836.21,635.01,0.04%
3119, WI,WAUKESHA ,3427,398424,860.14,623.46,0.12%
3120, WI,WAUPACA ,694,51533,1346.71,826.29,0.03%
3121, WI,WAUSHARA ,274,24162,1134.01,703.38,0.01%
3122, WI,WINNEBAGO ,1553,169886,914.14,724.47,0.06%
3123, WI,WOOD ,858,73107,1173.62,772.89,0.03%
3124, WY,ALBANY ,206,38256,538.48,672.36,0.01%
3125, WY,BIG HORN ,127,12005,1057.89,765.33,0.00%
3126, WY,CAMPBELL ,207,48803,424.15,655.37,0.01%
3127, WY,CARBON ,152,15618,973.24,920.06,0.01%
3128, WY,CONVERSE ,121,14191,852.65,799.11,0.00%
3129, WY,CROOK ,65,7464,870.85,622.51,0.00%
3130, WY,FREMONT ,412,40242,1023.81,861.36,0.02%
3131, WY,GOSHEN ,144,13390,1075.43,659.57,0.01%
3132, WY,HOT SPRINGS ,62,4679,1325.07,856.9,0.00%
3133, WY,JOHNSON ,97,8486,1143.06,738.89,0.00%
3134, WY,LARAMIE ,797,98136,812.14,710.14,0.03%
3135, WY,LINCOLN ,142,19110,743.07,687.02,0.01%
3136, WY,NATRONA ,692,81039,853.91,763.56,0.03%
3137, WY,NIOBRARA ,22,2480,887.1,549.12,0.00%
3138, WY,PARK ,286,29353,974.35,652.26,0.01%
3139, WY,PLATTE ,91,8680,1048.39,652.48,0.00%
3140, WY,SHERIDAN ,341,30200,1129.14,815.22,0.01%
3141, WY,SUBLETTE ,52,9769,532.3,533.65,0.00%
3142, WY,SWEETWATER ,312,44165,706.44,845.86,0.01%
3143, WY,TETON ,90,23191,388.08,397.07,0.00%
3144, WY,UINTA ,142,20773,683.58,747.42,0.01%
3145, WY,WASHAKIE ,92,8235,1117.18,705.29,0.00%
3146, WY,WESTON ,70,7236,967.39,693.94,0.00%
3147,,,2744248,323127513,849.28,728.78,100.00%
